Date,Technology,Consumer Discretionary,Energy,Health Care,Financials
2020-08-07,0.22744103697565846,0.1733206137771536,0.37550627245485085,0.13605650580255,0.246390756407935
2020-08-10,0.21771386288098601,0.1549498160821484,0.3714675710712086,0.13006393661014604,0.20714594510570686
2020-08-11,0.2254605927879532,0.14992843095178413,0.37012475905970244,0.13131420554204093,0.2073160195698064
2020-08-12,0.22865369654175074,0.1501864714480847,0.3654000863843958,0.13104442669007618,0.20583552317866893
2020-08-13,0.22874074030710964,0.14955038899675158,0.36274653568702797,0.13042820039047065,0.20481095476176683
2020-08-14,0.22880770555599936,0.14992719802574747,0.36239380890643663,0.12983743142560947,0.20475927976741704
2020-08-17,0.2248621785702282,0.14021397962976143,0.3628660640466672,0.12801122919580543,0.20674476777184514
2020-08-18,0.22156920171461753,0.12855296675853956,0.35205671701398195,0.12444540643502175,0.19727991753164897
2020-08-19,0.21809760855125945,0.1292090090171057,0.35397437253755626,0.1252306462729547,0.19593860787022044
2020-08-20,0.22042213241262815,0.1293259881123468,0.32776620812429663,0.12282677130935787,0.1865574499872401
2020-08-21,0.22216753052736754,0.1268878508536131,0.3158632822815354,0.12219575133990974,0.16040627210394146
2020-08-24,0.21092623910186456,0.12238618284980583,0.32465625628789896,0.12312975376632053,0.17316598558532167
2020-08-25,0.20974640572443837,0.12110352360166282,0.3117858083227693,0.11163652415240519,0.17292523508750543
2020-08-26,0.2151430697790359,0.11842835612940736,0.3107649557357299,0.1060880068387993,0.16517175135621925
2020-08-27,0.20961378318428334,0.1199440951184935,0.310750052365017,0.10779384037363984,0.17144061667619376
2020-08-28,0.20994344401138976,0.11761700006434529,0.312989836079653,0.10103044408040876,0.16899077323077352
2020-08-31,0.20056322459497627,0.1134968155911681,0.3156478492357861,0.10111719862174083,0.17269160126468885
2020-09-01,0.20050536279584158,0.11521279966877773,0.2583638262087228,0.10492253018975163,0.16412279128486876
2020-09-02,0.2006333780348766,0.11815335322549904,0.2567938632336912,0.11691239241041805,0.16843929979111105
2020-09-03,0.2551143040163736,0.1475844275720556,0.2572280067384489,0.14186029857193697,0.17545084921493226
2020-09-04,0.25617352087610695,0.15366047427762464,0.257063220296025,0.1396530408067666,0.176089225037031
2020-09-08,0.2904818458127622,0.16000379357488445,0.2751199671148523,0.14592776149225178,0.19106030695093865
2020-09-09,0.3006005074018522,0.16287887977751647,0.27364840973901816,0.15521059994994602,0.19264351722442818
